nombre,url nar,urls bd en nar y redirigida son distintas,url bd en nar,url bd redirigida,status url bd,categoria 1,subcategoria 1,categoria 2,subcategoria 2,categoria 3,subcategoria 3,doi,url redirigida del doi,ultima modificacion de la pagina de la bd,dias transcurridos desde la ultima modificacion de la pagina de la bd
VIPERdb,https://www.oxfordjournals.org/nar/database/summary/761,,http://viperdb.scripps.edu/,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1123)>,Structure Databases,Protein structure,Genomics Databases (non-vertebrate),Viral genome databases,,,https://doi.org/10.1093/nar/gkaa1096,https://academic.oup.com/nar/article/49/D1/D809/6031427,,
Yeast Resource Center,https://www.oxfordjournals.org/nar/database/summary/763,True,http://www.yeastrc.org/pdr/,https://www.yeastrc.org/pdr/pages/front.jsp;jsessionid=AB5374CCFDBBBF289200421448820F0D,200,Genomics Databases (non-vertebrate),Fungal genome databases,,,,,,,,
TargetDB,https://www.oxfordjournals.org/nar/database/summary/764,True,http://targetdb.pdb.org/,https://www.rcsb.org/,200,Structure Databases,Protein structure,,,,,,,,
AthaMap,https://www.oxfordjournals.org/nar/database/summary/765,False,http://www.athamap.de/,http://www.athamap.de/,200,Plant databases,Arabidopsis thaliana,,,,,,,,
ALPSbase,https://www.oxfordjournals.org/nar/database/summary/768,False,https://www.niaid.nih.gov/diseases-conditions/autoimmune-lymphoproliferative-syndrome-alps,https://www.niaid.nih.gov/diseases-conditions/autoimmune-lymphoproliferative-syndrome-alps,200,Human Genes and Diseases,"Gene-, system- or disease-specific databases",Immunological databases,,,,,,2022-04-29,24
Inter-Chain Beta-Sheets,https://www.oxfordjournals.org/nar/database/summary/770,False,http://icbs.ics.uci.edu/,http://icbs.ics.uci.edu/,200,Metabolic and Signaling Pathways,Protein-protein interactions,,,,,,,2014-06-24,2890
TECRdb,https://www.oxfordjournals.org/nar/database/summary/772,,http://xpdb.nist.gov/enzyme_thermodynamics/,,HTTP Error 404: Not Found,Metabolic and Signaling Pathways,Enzymes and enzyme nomenclature,,,,,,,,
Drosophila polymorphism database,https://www.oxfordjournals.org/nar/database/summary/774,,http://dpdb.uab.es/,,HTTP Error 302: Object moved,Genomics Databases (non-vertebrate),Invertebrate genome databases,,,,,,,,
UniParc,https://www.oxfordjournals.org/nar/database/summary/775,True,http://www.uniprot.org/uniparc/,https://www.uniprot.org/uniparc/,200,Protein sequence databases,General sequence databases,,,,,,,,
UniRef,https://www.oxfordjournals.org/nar/database/summary/776,True,http://www.uniprot.org/uniref/,https://www.uniprot.org/uniref/,200,Protein sequence databases,General sequence databases,,,,,,,,
KaryotypeDB,https://www.oxfordjournals.org/nar/database/summary/777,False,http://www.nenno.it/karyotypedb/,http://www.nenno.it/karyotypedb/,200,Genomics Databases (non-vertebrate),General genomics databases,,,,,,,2015-09-26,2431
IEDB,https://www.oxfordjournals.org/nar/database/summary/779,False,http://www.iedb.org/,http://www.iedb.org/,200,Immunological databases,,,,,,http://dx.doi.org/10.1093/nar/gku938,http://academic.oup.com/nar/article/43/D1/D405/2439504/The-immune-epitope-database-IEDB-30,,
cBioPortal,https://www.oxfordjournals.org/nar/database/summary/1757,,http://www.cbioportal.org/public-portal/,,HTTP Error 308: Permanent Redirect,Human Genes and Diseases,Cancer gene databases,,,,,http://dx.doi.org/10.1126/scisignal.2004088,https://www.science.org/doi/10.1126/scisignal.2004088,,
REFOLD,https://www.oxfordjournals.org/nar/database/summary/783,True,http://pford.info/refolddb/?lang=EN,https://pford.info/refolddb/?lang=EN,200,Protein sequence databases,Protein properties,,,,,,,,
VEGA,https://www.oxfordjournals.org/nar/database/summary/784,True,http://vega.sanger.ac.uk/,https://vega.archive.ensembl.org/index.html,200,Human and other Vertebrate Genomes,"Model organisms, comparative genomics",,,,,http://dx.doi.org/10.1093/nar/gkt1241,https://academic.oup.com/nar/article/42/D1/D771/1062955,,
STINGreport,https://www.oxfordjournals.org/nar/database/summary/785,False,http://sms.cbi.cnptia.embrapa.br/SMS/STINGm/SMSReport/,http://sms.cbi.cnptia.embrapa.br/SMS/STINGm/SMSReport/,200,Structure Databases,Protein structure,,,,,,,2015-08-03,2485
AlzGene,https://www.oxfordjournals.org/nar/database/summary/788,False,http://www.alzgene.org/,http://www.alzgene.org/,200,Human Genes and Diseases,"Gene-, system- or disease-specific databases",,,,,,,,
NURSA,https://www.oxfordjournals.org/nar/database/summary/789,,http://www.nursa.org/,,HTTP Error 403: Forbidden,Protein sequence databases,Protein localization and targeting,Protein sequence databases,Databases of individual protein families,,,,,,
TCDB,https://www.oxfordjournals.org/nar/database/summary/790,True,http://www.tcdb.org/,https://tcdb.org/,200,Protein sequence databases,General sequence databases,,,,,http://dx.doi.org/10.1093/nar/gkaa1004,https://academic.oup.com/nar/article/49/D1/D461/5973435,,
YGOB,https://www.oxfordjournals.org/nar/database/summary/791,True,http://wolfe.gen.tcd.ie/ygob/,http://wolfe.ucd.ie/,200,Genomics Databases (non-vertebrate),Fungal genome databases,,,,,,,2021-02-25,452
YEASTRACT,https://www.oxfordjournals.org/nar/database/summary/792,False,http://www.yeastract.com/,http://www.yeastract.com/,200,Nucleotide Sequence Databases,Transcriptional regulator sites and transcription factors,Genomics Databases (non-vertebrate),Fungal genome databases,,,http://dx.doi.org/10.1093/nar/gkt1015,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkt1015,,
CTGA,https://www.oxfordjournals.org/nar/database/summary/793,,http://www.cags.org.ae/,,HTTP Error 403: Forbidden,Human Genes and Diseases,General polymorphism databases,,,,,,,,
Cyclonet,https://www.oxfordjournals.org/nar/database/summary/794,False,http://cyclonet.biouml.org/,http://cyclonet.biouml.org/,200,Metabolic and Signaling Pathways,Protein-protein interactions,,,,,,,2008-11-03,4949
ABS,https://www.oxfordjournals.org/nar/database/summary/795,True,http://genome.crg.es/datasets/abs2005/,https://genome.crg.es/datasets/abs2005/,200,Nucleotide Sequence Databases,Transcriptional regulator sites and transcription factors,,,,,,,2020-01-09,865
AffinDB,https://www.oxfordjournals.org/nar/database/summary/796,,http://pc1664.pharmazie.uni-marburg.de/affinity/,,HTTP Error 404: Not Found,Metabolic and Signaling Pathways,Protein-protein interactions,,,,,,,,
Viral Bioinformatics Resource,https://www.oxfordjournals.org/nar/database/summary/798,False,http://www.biovirus.org/,http://www.biovirus.org/,200,Genomics Databases (non-vertebrate),Viral genome databases,,,,,,,,
AntiJen,https://www.oxfordjournals.org/nar/database/summary/799,False,http://www.ddg-pharmfac.net/antijen/AntiJen/antijenhomepage.htm,http://www.ddg-pharmfac.net/antijen/AntiJen/antijenhomepage.htm,200,Immunological databases,,,,,,,,2011-05-31,4010
BioGRID,https://www.oxfordjournals.org/nar/database/summary/800,True,http://www.thebiogrid.org,https://thebiogrid.org/,200,Metabolic and Signaling Pathways,Protein-protein interactions,,,,,http://dx.doi.org/10.1093/nar/,,,
BioModels,https://www.oxfordjournals.org/nar/database/summary/801,True,http://www.ebi.ac.uk/biomodels/,https://www.ebi.ac.uk/biomodels/,200,Other Molecular Biology Databases,,,,,,http://dx.doi.org/10.1093/nar/,,,
CAGE,https://www.oxfordjournals.org/nar/database/summary/802,,http://fantom31p.gsc.riken.jp/cage/mm5/,,<urlopen error timed out>,Microarray Data and other Gene Expression Databases,,,,,,,,,
ChimerDB,https://www.oxfordjournals.org/nar/database/summary/803,,http://genome.ewha.ac.kr/ChimerDB/,,Remote end closed connection without response,Nucleotide Sequence Databases,"Gene structure, introns and exons, splice sites",Human Genes and Diseases,Cancer gene databases,,,,,,
Chloroplast Genome Database,https://www.oxfordjournals.org/nar/database/summary/804,,http://chloroplast.cbio.psu.edu/,,<urlopen error [Errno 111] Connection refused>,Organelle databases,,Plant databases,,,,,,,
cisRED,https://www.oxfordjournals.org/nar/database/summary/805,,http://www.cisred.org/,,HTTP Error 503: Service Unavailable,Nucleotide Sequence Databases,Transcriptional regulator sites and transcription factors,,,,,,,,
Cybase,https://www.oxfordjournals.org/nar/database/summary/806,False,http://www.cybase.org.au/,http://www.cybase.org.au/,200,Protein sequence databases,Protein properties,,,,,,,,
DBD,https://www.oxfordjournals.org/nar/database/summary/807,True,http://www.transcriptionfactor.org/,https://transcriptionfactor.org/,200,Nucleotide Sequence Databases,Transcriptional regulator sites and transcription factors,,,,,,,,
DBTGR,https://www.oxfordjournals.org/nar/database/summary/808,True,http://dbtgr.hgc.jp/,https://dbtgr.hgc.jp/,200,Human and other Vertebrate Genomes,"Model organisms, comparative genomics",,,,,,,,
DPVweb,https://www.oxfordjournals.org/nar/database/summary/810,True,http://www.dpvweb.net/,https://www.dpvweb.net/,200,Genomics Databases (non-vertebrate),Viral genome databases,,,,,,,,
DrugBank,https://www.oxfordjournals.org/nar/database/summary/811,,http://www.drugbank.ca/,,HTTP Error 403: Forbidden,Other Molecular Biology Databases,Drugs and drug design,,,,,http://dx.doi.org/10.1093/nar/gkt1068,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkt1068,,
EMAGE,https://www.oxfordjournals.org/nar/database/summary/812,False,http://www.emouseatlas.org/emage/,http://www.emouseatlas.org/emage/,200,Microarray Data and other Gene Expression Databases,,,,,,http://dx.doi.org/10.1093/nar/gkt1155,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkt1155,,
Epitome,https://www.oxfordjournals.org/nar/database/summary/813,True,http://rostlab.org/services/epitome/,https://rostlab.org/services/epitome/,200,Immunological databases,,,,,,,,2010-11-02,4220
EROP-Moscow,https://www.oxfordjournals.org/nar/database/summary/814,False,http://erop.inbi.ras.ru/,http://erop.inbi.ras.ru/,200,Protein sequence databases,Databases of individual protein families,Human and other Vertebrate Genomes,Human ORFs,,,,,2020-06-29,693
FGDB,https://www.oxfordjournals.org/nar/database/summary/815,,http://bioinformatik.wzw.tum.de/index.php?id=63&L=1,,<urlopen error [Errno -2] Name or service not known>,Genomics Databases (non-vertebrate),Fungal genome databases,,,,,,,,
FlyRNAi,https://www.oxfordjournals.org/nar/database/summary/817,,http://flyRNAi.org/,,HTTP Error 403: Forbidden,RNA sequence databases,,Genomics Databases (non-vertebrate),Invertebrate genome databases,,,https://doi.org/10.1093/nar/gkaa936,https://academic.oup.com/nar/article/49/D1/D908/5940514,,
GLIDA,https://www.oxfordjournals.org/nar/database/summary/819,,http://pharminfo.pharm.kyoto-u.ac.jp/services/glida/,,HTTP Error 404: Not Found,Metabolic and Signaling Pathways,Protein-protein interactions,Other Molecular Biology Databases,Drugs and drug design,,,,,,
GRSDB,https://www.oxfordjournals.org/nar/database/summary/820,True,http://bioinformatics.ramapo.edu/GRSDB2/,https://bioinformatics.ramapo.edu/GRSDB2/,200,RNA sequence databases,,Structure Databases,Nucleic acid structure,,,,,,
Hollywood,https://www.oxfordjournals.org/nar/database/summary/821,False,http://hollywood.mit.edu/,http://hollywood.mit.edu/,200,Nucleotide Sequence Databases,"Gene structure, introns and exons, splice sites",,,,,,,2017-04-24,1855
HPTAA,https://www.oxfordjournals.org/nar/database/summary/822,,http://www.bioinfo.org.cn/hptaa/,,<urlopen error [Errno -2] Name or service not known>,Human Genes and Diseases,Cancer gene databases,Immunological databases,,,,,,,
HTPSELEX,https://www.oxfordjournals.org/nar/database/summary/823,,http://ccg.vital-it.ch/htpselex/,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1123)>,Nucleotide Sequence Databases,Transcriptional regulator sites and transcription factors,,,,,,,,
Human MtDB,https://www.oxfordjournals.org/nar/database/summary/824,,http://www.genpat.uu.se/mtDB/,,<urlopen error [Errno -2] Name or service not known>,Organelle databases,Mitochondrial genes and proteins,,,,,,,,
International Gene Trap Consortium Database,https://www.oxfordjournals.org/nar/database/summary/827,True,http://www.genetrap.org/,https://igtc.org/,200,Microarray Data and other Gene Expression Databases,,,,,,,,2017-02-08,1930
IMG Genomes,https://www.oxfordjournals.org/nar/database/summary/828,True,http://img.jgi.doe.gov/,https://img.jgi.doe.gov/,200,Genomics Databases (non-vertebrate),Prokaryotic genome databases,,,,,http://dx.doi.org/10.1093/nar/gkaa946,https://academic.oup.com/nar/article/49/D1/D764/5952208,,
IMOTdb,https://www.oxfordjournals.org/nar/database/summary/829,False,http://caps.ncbs.res.in/imotdb/,http://caps.ncbs.res.in/imotdb/,200,Structure Databases,Protein structure,Metabolic and Signaling Pathways,Protein-protein interactions,,,,,2008-12-22,4900
HOINVGEN,https://www.oxfordjournals.org/nar/database/summary/830,False,http://pbil.univ-lyon1.fr/databases/hoinvgen/HOINVGEN.html,http://pbil.univ-lyon1.fr/databases/hoinvgen/HOINVGEN.html,200,Genomics Databases (non-vertebrate),General genomics databases,Genomics Databases (non-vertebrate),Invertebrate genome databases,,,,,2005-06-17,6184
IRESite,https://www.oxfordjournals.org/nar/database/summary/831,False,http://www.iresite.org/,http://www.iresite.org/,200,RNA sequence databases,,,,,,,,,
Isfinder,https://www.oxfordjournals.org/nar/database/summary/832,,http://www-is.biotoul.fr/,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1123)>,Nucleotide Sequence Databases,Coding and non-coding DNA,Genomics Databases (non-vertebrate),Prokaryotic genome databases,,,,,,
ITTACA,https://www.oxfordjournals.org/nar/database/summary/833,False,http://bioinfo.curie.fr/ittaca/,http://bioinfo.curie.fr/ittaca/,200,Human Genes and Diseases,Cancer gene databases,Microarray Data and other Gene Expression Databases,,,,,,2017-01-19,1950
LEGER,https://www.oxfordjournals.org/nar/database/summary/834,True,http://leger2.gbf.de/cgi-bin/expLeger.pl,https://leger2.helmholtz-hzi.de/cgi-bin/expLeger.pl,200,Genomics Databases (non-vertebrate),Prokaryotic genome databases,,,,,,,,
Lipid MAPS,https://www.oxfordjournals.org/nar/database/summary/835,,http://www.lipidmaps.org/data/proteome/index.cgi,,HTTP Error 404: Not Found,Protein sequence databases,Databases of individual protein families,,,,,,,,
LOCATE,https://www.oxfordjournals.org/nar/database/summary/836,,http://locate.imb.uq.edu.au/,,<urlopen error [Errno -2] Name or service not known>,Protein sequence databases,Protein localization and targeting,,,,,,,,
MFunGD,https://www.oxfordjournals.org/nar/database/summary/839,,http://mips.gsf.de/genre/proj/mfungd/,,<urlopen error [Errno -2] Name or service not known>,Human and other Vertebrate Genomes,"Model organisms, comparative genomics",,,,,,,,
MODOMICS,https://www.oxfordjournals.org/nar/database/summary/840,False,http://genesilico.pl/modomics/,http://genesilico.pl/modomics/,200,RNA sequence databases,,Metabolic and Signaling Pathways,Metabolic pathways,,,http://dx.doi.org/10.1093/nar/gks1007,http://academic.oup.com/nar/article/41/D1/D262/1050979/MODOMICS-a-database-of-RNA-modification,,
MulPSSM,https://www.oxfordjournals.org/nar/database/summary/844,False,http://mulpssm.mbu.iisc.ernet.in/,http://mulpssm.mbu.iisc.ernet.in/,200,Protein sequence databases,Protein domain databases; protein classification,,,,,,,2014-03-18,2988
NPInter,https://www.oxfordjournals.org/nar/database/summary/845,,http://www.bioinfo.org.cn/NPInter/,,<urlopen error [Errno -2] Name or service not known>,RNA sequence databases,,Metabolic and Signaling Pathways,Protein-protein interactions,,,http://dx.doi.org/10.1093/nar/gkt1057,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkt1057,,
ODB - Operon database,https://www.oxfordjournals.org/nar/database/summary/846,True,http://operondb.jp/,https://operondb.jp/,200,Nucleotide Sequence Databases,Transcriptional regulator sites and transcription factors,Genomics Databases (non-vertebrate),Prokaryotic genome databases,,,,,2018-03-20,1525
OryGenesDB,https://www.oxfordjournals.org/nar/database/summary/848,,http://orygenesdb.cirad.fr/,,HTTP Error 403: Forbidden,Plant databases,Rice,,,,,,,,
PANZEA,https://www.oxfordjournals.org/nar/database/summary/849,True,http://www.panzea.org/,https://www.panzea.org/,200,Plant databases,Other plants,,,,,,,,
PeptideAtlas,https://www.oxfordjournals.org/nar/database/summary/851,False,http://www.peptideatlas.org/,http://www.peptideatlas.org/,200,Proteomics Resources,,,,,,,,,
PHI-base,https://www.oxfordjournals.org/nar/database/summary/852,False,http://www.phi-base.org/,http://www.phi-base.org/,200,Genomics Databases (non-vertebrate),General genomics databases,,,,,http://dx.doi.org/10.1093/nar/gku1165,http://academic.oup.com/nar/article/43/D1/D645/2438794/The-PathogenHost-Interactions-database-PHIbase,,
PINT,https://www.oxfordjournals.org/nar/database/summary/854,,http://www.bioinfodatabase.com/pint/,,<urlopen error timed out>,Protein sequence databases,Protein properties,Metabolic and Signaling Pathways,Protein-protein interactions,,,,,,
PPD,https://www.oxfordjournals.org/nar/database/summary/856,False,http://www.ddg-pharmfac.net/ppd/PPD/pKahomepage.htm,http://www.ddg-pharmfac.net/ppd/PPD/pKahomepage.htm,200,Protein sequence databases,Protein properties,,,,,,,2011-03-26,4076
PRIDE,https://www.oxfordjournals.org/nar/database/summary/857,True,http://www.ebi.ac.uk/pride/archive/,https://www.ebi.ac.uk/pride/archive/,200,Proteomics Resources,,,,,,http://dx.doi.org/10.1093/nar/gks1262,http://academic.oup.com/nar/article/41/D1/D1063/1072494/The-Proteomics-Identifications-PRIDE-database-and,2022-05-07,16
