nombre,url nar,urls db en nar y redirigida son iguales,url db en nar,url db redirigida,codigo status url db,status url db,ultima modificacion de pagina con url db en nar,categoria 1,subcategoria 1,categoria 2,subcategoria 2,categoria 3,subcategoria 3,doi,url redirigida del doi,
Spliceosome Database,https://www.oxfordjournals.org/nar/database/summary/1593,False,http://spliceosomedb.ucsc.edu,http://spliceosomedb.ucsc.edu/,200,OK,,Nucleotide Sequence Databases,"Gene structure, introns and exons, splice sites",,,,,http://dx.doi.org/10.1093/nar/gks999,http://academic.oup.com/nar/article/41/D1/D132/1075957/Spliceosome-Database-a-tool-for-tracking,
ChIPBase,https://www.oxfordjournals.org/nar/database/summary/1594,False,http://rna.sysu.edu.cn/chipbase/,https://rna.sysu.edu.cn/chipbase/,200,OK,,Nucleotide Sequence Databases,Transcriptional regulator sites and transcription factors,,,,,http://dx.doi.org/10.1093/nar/gks1060,http://academic.oup.com/nar/article/41/D1/D177/1054545/ChIPBase-a-database-for-decoding-the,
Factorbook,https://www.oxfordjournals.org/nar/database/summary/1595,True,http://www.factorbook.org/,http://www.factorbook.org/,200,OK,17 Feb 2022,Nucleotide Sequence Databases,Transcriptional regulator sites and transcription factors,,,,,http://dx.doi.org/10.1093/nar/gks1221,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gks1221,
HOCOMOCO,https://www.oxfordjournals.org/nar/database/summary/1596,False,"http://autosome.ru/HOCOMOCO, http://cbrc.kaust.edu.sa/hocomoco/","https://autosome.org/HOCOMOCO,%20http://cbrc.kaust.edu.sa/hocomoco/",404,Not Found,,Nucleotide Sequence Databases,Transcriptional regulator sites and transcription factors,,,,,http://dx.doi.org/10.1093/nar/gks1089,http://academic.oup.com/nar/article/41/D1/D195/1056610/HOCOMOCO-a-comprehensive-collection-of-human,
BSRD,https://www.oxfordjournals.org/nar/database/summary/1597,False,http://kwanlab.bio.cuhk.edu.hk/BSRD,http://kwanlab.bio.cuhk.edu.hk/BSRD/,200,OK,11 Aug 2020,RNA sequence databases,,,,,,http://dx.doi.org/10.1093/nar/gks1264,http://academic.oup.com/nar/article/41/D1/D233/1072873/BSRD-a-repository-for-bacterial-small-regulatory,
DIANA-LncBase,https://www.oxfordjournals.org/nar/database/summary/1598,False,http://www.microrna.gr/LncBase,http://www.microrna.gr/LncBase/,200,OK,11 Oct 2019,RNA sequence databases,,,,,,http://dx.doi.org/10.1093/nar/gkz1036,https://academic.oup.com/nar/advance-article/doi/10.1093/nar/gkz1036/5626521,
LNCipedia,https://www.oxfordjournals.org/nar/database/summary/1599,False,http://www.lncipedia.org,https://lncipedia.org/,200,OK,,RNA sequence databases,,,,,,http://dx.doi.org/10.1093/nar/gku1060,http://academic.oup.com/nar/article/43/D1/D174/2437059/An-update-on-LNCipedia-a-database-for-annotated,
SomamiR,https://www.oxfordjournals.org/nar/database/summary/1600,False,http://compbio.uthsc.edu/SomamiR/,https://compbio.uthsc.edu/SomamiR/,200,OK,01 Sep 2015,RNA sequence databases,,,,,,http://dx.doi.org/10.1093/nar/gks1138,http://academic.oup.com/nar/article/41/D1/D977/1061537/SomamiR-a-database-for-somatic-mutations-impacting,
YM500,https://www.oxfordjournals.org/nar/database/summary/1601,True,http://ngs.ym.edu.tw/ym500/,http://ngs.ym.edu.tw/ym500/,200,OK,14 Sep 2016,RNA sequence databases,,,,,,http://dx.doi.org/10.1093/nar/gku1156,http://academic.oup.com/nar/article/43/D1/D862/2438425/YM500v2-a-small-RNA-sequencing-smRNAseq-database,
eProS,https://www.oxfordjournals.org/nar/database/summary/1602,False,http://bioservices.hs-mittweida.de/Epros/,https://biosciences.hs-mittweida.de/Epros/,404,Not Found,,Protein sequence databases,Protein properties,,,,,http://dx.doi.org/10.1093/nar/gks1079,http://academic.oup.com/nar/article/41/D1/D320/1056051/eProSa-database-and-toolbox-for-investigating,
SwissSidechain,https://www.oxfordjournals.org/nar/database/summary/1603,False,http://www.swisssidechain.ch,https://www.swisssidechain.ch/,200,OK,,Protein sequence databases,Protein properties,,,,,http://dx.doi.org/10.1093/nar/gks991,http://academic.oup.com/nar/article/41/D1/D327/1075355/SwissSidechain-a-molecular-and-structural-database,
TOPPR,https://www.oxfordjournals.org/nar/database/summary/1604,False,http://iomics.ugent.be/toppr/,https://iomics.ugent.be/toppr/,404,Not Found,,Protein sequence databases,Protein properties,,,,,http://dx.doi.org/10.1093/nar/gks998,http://academic.oup.com/nar/article/41/D1/D333/1075891/The-Online-Protein-Processing-Resource-TOPPR-a,
ValidNESs,https://www.oxfordjournals.org/nar/database/summary/1605,,http://validness.ym.edu.tw/,,"HTTPConnectionPool(host='validness.ym.edu.tw', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5b30028>, 'Connection to validness.ym.edu.tw timed out. (connect timeout=120)'))","HTTPConnectionPool(host='validness.ym.edu.tw', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5b30028>, 'Connection to validness.ym.edu.tw timed out. (connect timeout=120)'))",,Protein sequence databases,Protein localization and targeting,,,,,http://dx.doi.org/10.1093/nar/gks936,http://academic.oup.com/nar/article/41/D1/D338/1074076/ValidNESs-a-database-of-validated-leucinerich,
Cyanolyase,https://www.oxfordjournals.org/nar/database/summary/1606,False,http://cyanolyase.genouest.org,http://cyanolyase.genouest.org/,200,OK,,Protein sequence databases,Databases of individual protein families,,,,,http://dx.doi.org/10.1093/nar/gks1091,http://academic.oup.com/nar/article/41/D1/D396/1057071/CyanoLyase-a-database-of-phycobilin-lyase,
DoBISCUIT,https://www.oxfordjournals.org/nar/database/summary/1607,False,http://www.bio.nite.go.jp/pks/,https://www.nite.go.jp/nbrc/information/20190325.html,200,OK,,Protein sequence databases,Databases of individual protein families,,,,,http://dx.doi.org/10.1093/nar/gks1177,http://academic.oup.com/nar/article/41/D1/D408/1067199/DoBISCUIT-a-database-of-secondary-metabolite,
EENdb,https://www.oxfordjournals.org/nar/database/summary/1608,,http://eendb.cbi.pku.edu.cn/,,"HTTPConnectionPool(host='eendb.cbi.pku.edu.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5ae8ad8>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='eendb.cbi.pku.edu.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5ae8ad8>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,Protein sequence databases,Databases of individual protein families,,,,,http://dx.doi.org/10.1093/nar/gks1144,http://academic.oup.com/nar/article/41/D1/D415/1062438/EENdb-a-database-and-knowledge-base-of-ZFNs-and,
KIDFamMap,https://www.oxfordjournals.org/nar/database/summary/1609,True,http://gemdock.life.nctu.edu.tw/KIDFamMap/,http://gemdock.life.nctu.edu.tw/KIDFamMap/,200,OK,,Protein sequence databases,Databases of individual protein families,,,,,http://dx.doi.org/10.1093/nar/gks1218,http://academic.oup.com/nar/article/41/D1/D430/1069177/KIDFamMap-a-database-of-kinaseinhibitordisease,
UUCD,https://www.oxfordjournals.org/nar/database/summary/1610,True,http://uucd.biocuckoo.org/,http://uucd.biocuckoo.org/,200,OK,,Protein sequence databases,Databases of individual protein families,,,,,http://dx.doi.org/10.1093/nar/gks1103,http://academic.oup.com/nar/article/41/D1/D445/1058432/UUCD-a-familybased-database-of-ubiquitin-and,
Glycan Fragment DB,https://www.oxfordjournals.org/nar/database/summary/1611,True,http://www.glycanstructure.org/fragment-db,http://www.glycanstructure.org/fragment-db,200,OK,,Structure Databases,Carbohydrates,,,,,http://dx.doi.org/10.1093/nar/gks987,http://academic.oup.com/nar/article/41/D1/D470/1075092/Glycan-fragment-database-a-database-of-PDBbased,
D2P2,https://www.oxfordjournals.org/nar/database/summary/1613,False,http://d2p2.pro,https://d2p2.pro/,200,OK,,Structure Databases,Protein structure,,,,,http://dx.doi.org/10.1093/nar/gks1226,http://academic.oup.com/nar/article/41/D1/D508/1069637/D2P2-database-of-disordered-protein-predictions,
SIFTS,https://www.oxfordjournals.org/nar/database/summary/1615,False,http://www.ebi.ac.uk/pdbe/docs/sifts/,https://www.ebi.ac.uk/pdbe/docs/sifts/,200,OK,18 Mar 2019,Structure Databases,Protein structure,,,,,http://dx.doi.org/10.1093/nar/gks1258,http://academic.oup.com/nar/article/41/D1/D483/1072377/SIFTS-Structure-Integration-with-Function-Taxonomy,
dcGO,https://www.oxfordjournals.org/nar/database/summary/1616,False,http://supfam.org/SUPERFAMILY/dcGO,https://supfam.org/SUPERFAMILY/dcGO/,200,OK,,Genomics Databases (non-vertebrate),"Genome annotation terms, ontologies and nomenclature",,,,,http://dx.doi.org/10.1093/nar/gks1080,http://academic.oup.com/nar/article/41/D1/D536/1056150/dcGO-database-of-domaincentric-ontologies-on,
HBVdb,https://www.oxfordjournals.org/nar/database/summary/1618,False,http://hbvdb.ibcp.fr,https://hbvdb.lyon.inserm.fr:443/,200,OK,28 Sep 2012,Genomics Databases (non-vertebrate),Viral genome databases,,,,,http://dx.doi.org/10.1093/nar/gks1022,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gks1022,
Papillomavirus Episteme,https://www.oxfordjournals.org/nar/database/summary/1619,False,http://PaVE.niaid.nih.gov,https://pave.niaid.nih.gov/,200,OK,,Genomics Databases (non-vertebrate),Viral genome databases,,,,,http://dx.doi.org/10.1093/nar/gks984,http://academic.oup.com/nar/article/41/D1/D571/1075043/The-Papillomavirus-Episteme-a-central-resource-for,
meta.MicrobesOnline,https://www.oxfordjournals.org/nar/database/summary/1620,True,http://meta.microbesonline.org/,http://meta.microbesonline.org/,200,OK,,Genomics Databases (non-vertebrate),Prokaryotic genome databases,,,,,http://dx.doi.org/10.1093/nar/gks1202,http://academic.oup.com/nar/article/41/D1/D648/1068796/metaMicrobesOnline-phylogenomic-analysis-of,
PR2,https://www.oxfordjournals.org/nar/database/summary/1622,False,http://SSU-rRNA.org,http://ssu-rrna.org/,200,OK,,Genomics Databases (non-vertebrate),Unicellular eukaryotes genome databases,,,,,http://dx.doi.org/10.1093/nar/gks1160,http://academic.oup.com/nar/article/41/D1/D597/1064851/The-Protist-Ribosomal-Reference-database-PR2-a,
NetwoRx,https://www.oxfordjournals.org/nar/database/summary/1623,True,http://ophid.utoronto.ca/networx/,http://ophid.utoronto.ca/networx/,200,OK,,Genomics Databases (non-vertebrate),Fungal genome databases,,,,,http://dx.doi.org/10.1093/nar/gks1106,http://academic.oup.com/nar/article/41/D1/D720/1058866/NetwoRx-connecting-drugs-to-networks-and,
WDDD - Worm Developmental Dynamics Database,https://www.oxfordjournals.org/nar/database/summary/1624,True,http://so.qbic.riken.jp/wddd/,http://so.qbic.riken.jp/wddd/,200,OK,30 Nov 2012,Genomics Databases (non-vertebrate),Invertebrate genome databases,,,,,http://dx.doi.org/10.1093/nar/gks1107,http://academic.oup.com/nar/article/41/D1/D732/1059026/WDDD-Worm-Developmental-Dynamics-Database,
WormQTL,https://www.oxfordjournals.org/nar/database/summary/1625,False,http://www.wormqtl.org,https://www.wormqtl.org/xqtl_panacea/,200,Ok,02 Oct 2012,Genomics Databases (non-vertebrate),Invertebrate genome databases,,,,,http://dx.doi.org/10.1093/nar/gks1124,http://academic.oup.com/nar/article/41/D1/D738/1061121/WormQTLpublic-archive-and-analysis-web-portal-for,
EBI Enzyme Portal,https://www.oxfordjournals.org/nar/database/summary/1626,False,http://www.ebi.ac.uk/enzymeportal,https://www.ebi.ac.uk/enzymeportal/,200,,,Metabolic and Signaling Pathways,Enzymes and enzyme nomenclature,,,,,http://dx.doi.org/10.1093/nar/gks1112,http://academic.oup.com/nar/article/41/D1/D773/1059671/The-EBI-enzyme-portal,
ClusterMine360,https://www.oxfordjournals.org/nar/database/summary/1627,,http://www.sigma54.ca/microbialclusters/,,"HTTPConnectionPool(host='www.sigma54.ca', port=80): Max retries exceeded with url: /microbialclusters/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5ae8820>, 'Connection to www.sigma54.ca timed out. (connect timeout=120)'))","HTTPConnectionPool(host='www.sigma54.ca', port=80): Max retries exceeded with url: /microbialclusters/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5ae8820>, 'Connection to www.sigma54.ca timed out. (connect timeout=120)'))",,Metabolic and Signaling Pathways,Metabolic pathways,,,,,http://dx.doi.org/10.1093/nar/gks993,http://academic.oup.com/nar/article/41/D1/D402/1075632/ClusterMine360-a-database-of-microbial-PKSNRPS,
ECMDB,https://www.oxfordjournals.org/nar/database/summary/1628,False,http://www.ecmdb.ca,https://ecmdb.ca/,200,OK,,Metabolic and Signaling Pathways,Metabolic pathways,,,,,http://dx.doi.org/10.1093/nar/gks992,http://academic.oup.com/nar/article/41/D1/D625/1075499/ECMDB-The-E-coli-Metabolome-Database,
MetaboLights,https://www.oxfordjournals.org/nar/database/summary/1629,False,http://www.ebi.ac.uk/metabolights,https://www.ebi.ac.uk/metabolights/,200,OK,,Metabolic and Signaling Pathways,Metabolic pathways,,,,,http://dx.doi.org/10.1093/nar/gks1004,http://academic.oup.com/nar/article/41/D1/D781/1050654/MetaboLightsan-openaccess-generalpurpose,
RNApathwaysDB,https://www.oxfordjournals.org/nar/database/summary/1630,True,http://rnb.genesilico.pl/,http://rnb.genesilico.pl/,200,OK,,Metabolic and Signaling Pathways,Metabolic pathways,,,,,http://dx.doi.org/10.1093/nar/gks1052,http://academic.oup.com/nar/article/41/D1/D268/1053320/RNApathwaysDBa-database-of-RNA-maturation-and,
WholeCellKB - Model Organism Databases for Comprehensive Whole-Cell Models,https://www.oxfordjournals.org/nar/database/summary/1631,False,http://wholecellkb.stanford.edu,http://wholecellkb.stanford.edu/,200,OK,12 Apr 2022,Metabolic and Signaling Pathways,Metabolic pathways,,,,,http://dx.doi.org/10.1093/nar/gks1108,http://academic.oup.com/nar/article/41/D1/D787/1059187/WholeCellKB-model-organism-databases-for,
prePPI,https://www.oxfordjournals.org/nar/database/summary/1632,,http://bhapp.c2b2.columbia.edu/PrePPI,,"HTTPSConnectionPool(host='bhapp.c2b2.columbia.edu', port=443): Max retries exceeded with url: /PrePPI (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1123)')))","HTTPSConnectionPool(host='bhapp.c2b2.columbia.edu', port=443): Max retries exceeded with url: /PrePPI (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1123)')))",,Metabolic and Signaling Pathways,Protein-protein interactions,,,,,http://dx.doi.org/10.1093/nar/gks1231,http://academic.oup.com/nar/article/41/D1/D828/1070064/PrePPI-a-structureinformed-database-of,
PTMcode,https://www.oxfordjournals.org/nar/database/summary/1633,False,http://ptmcode.embl.de,https://ptmcode.embl.de/,200,OK,,Metabolic and Signaling Pathways,Protein-protein interactions,,,,,http://dx.doi.org/10.1093/nar/gks1230,http://academic.oup.com/nar/article/41/D1/D306/1069950/PTMcode-a-database-of-known-and-predicted,
SynSysNet,https://www.oxfordjournals.org/nar/database/summary/1634,False,http://bioinformatics.charite.de/synsysnet,https://bioinformatics.charite.de/synsysnet/,200,OK,11 Jul 2016,Metabolic and Signaling Pathways,Protein-protein interactions,,,,,http://dx.doi.org/10.1093/nar/gks1040,http://academic.oup.com/nar/article/41/D1/D834/1052218/SynSysNet-integration-of-experimental-data-on,
TissueNet,https://www.oxfordjournals.org/nar/database/summary/1635,,http://netbio.bgu.ac.il/tissuenet/,,"HTTPConnectionPool(host='netbio.bgu.ac.il', port=80): Max retries exceeded with url: /tissuenet/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5b1c8f8>, 'Connection to netbio.bgu.ac.il timed out. (connect timeout=120)'))","HTTPConnectionPool(host='netbio.bgu.ac.il', port=80): Max retries exceeded with url: /tissuenet/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5b1c8f8>, 'Connection to netbio.bgu.ac.il timed out. (connect timeout=120)'))",,Metabolic and Signaling Pathways,Protein-protein interactions,,,,,http://dx.doi.org/10.1093/nar/gks1198,http://academic.oup.com/nar/article/41/D1/D841/1068370/The-TissueNet-database-of-human-tissue,
Quorumpeps,https://www.oxfordjournals.org/nar/database/summary/1636,False,http://quorumpeps.ugent.be,https://quorumpeps.ugent.be/,200,OK,24 Aug 2021,Metabolic and Signaling Pathways,Signalling pathways,,,,,http://dx.doi.org/10.1093/nar/gks1137,http://academic.oup.com/nar/article/41/D1/D655/1061325/Quorumpeps-database-chemical-space-microbial,
H2DB,https://www.oxfordjournals.org/nar/database/summary/1637,True,http://tga.nig.ac.jp/h2db/,http://tga.nig.ac.jp/h2db/,200,,,Human and other Vertebrate Genomes,"Model organisms, comparative genomics",,,,,http://dx.doi.org/10.1093/nar/gks1216,http://academic.oup.com/nar/article/41/D1/D880/1069070/H2DB-a-heritability-database-across-multiple,
NHPRTR,https://www.oxfordjournals.org/nar/database/summary/1638,True,http://nhprtr.org/,http://nhprtr.org/,200,OK,26 Aug 2019,Human and other Vertebrate Genomes,"Model organisms, comparative genomics",,,,,http://dx.doi.org/10.1093/nar/gku1110,http://academic.oup.com/nar/article/43/D1/D737/2437575/Tissuespecific-transcriptome-sequencing-analysis,
OikoBase,https://www.oxfordjournals.org/nar/database/summary/1639,True,http://oikoarrays.biology.uiowa.edu/Oiko/,http://oikoarrays.biology.uiowa.edu/Oiko/,200,OK,02 Oct 2012,Human and other Vertebrate Genomes,"Model organisms, comparative genomics",,,,,http://dx.doi.org/10.1093/nar/gks1159,http://academic.oup.com/nar/article/41/D1/D845/1064531/OikoBase-a-genomics-and-developmental,
ZInC,https://www.oxfordjournals.org/nar/database/summary/1640,False,http://research.nhgri.nih.gov/zinc,https://research.nhgri.nih.gov/zinc/,200,OK,,Human and other Vertebrate Genomes,"Model organisms, comparative genomics",,,,,http://dx.doi.org/10.1093/nar/gks946,http://academic.oup.com/nar/article/41/D1/D861/1074352/The-Zebrafish-Insertion-Collection-ZInC-a-web,
NIH Genetic Testing Registry,https://www.oxfordjournals.org/nar/database/summary/1641,False,http://www.ncbi.nlm.nih.gov/gtr/,https://www.ncbi.nlm.nih.gov/gtr/,200,OK,,Human Genes and Diseases,General human genetics databases,,,,,http://dx.doi.org/10.1093/nar/gks1173,http://academic.oup.com/nar/article/41/D1/D925/1066832/The-NIH-genetic-testing-registry-a-new-centralized,
